1000 10
0.4397789094205048 -0.5940449948010292 -0.18851479996443907 -0.17846135127701562 0.11912053546929967 0.45572806492412005 0.25743575251077905 -0.03373650906629848 -0.09384539742917133 0.35921011862127755
0.2940938938674268 -0.45263152566764503 -0.13978183357533086 -0.16396306745154496 -0.07707730318021452 0.35805115457274056 0.37626871683216345 0.023167245360979825 -0.03913260481750563 0.24251414077474046
-0.47967892994702155 0.37529665563021014 0.5948772477130452 0.7942756443160442 -2.2344121688924585 0.7221644863748989 -1.965295476070933 -1.9006087408264754 1.3519890807405726 1.150314526295311
0.7276661919789789 -0.7480781784759474 -1.779808490278342 0.21702173393120994 -1.111315180637797 1.7359970495996184 1.1034829874681957 -0.7333114476376816 0.11391837700166903 -0.08076889041214669
-0.5962824758041453 -0.05635556068171736 0.2209519770653262 -0.5779416052024465 -0.2100135786846131 0.8211455191270329 -0.20387946794936784 -0.16616429849305445 -0.007463977111788908 0.39833228172147356
-0.06321064623325698 -0.15194883635538886 0.13412702649534006 -0.031013127282185922 -0.3065426824583064 0.22755822608612475 -0.41389931102509037 -0.3547938366317305 -0.08242461533616469 0.21956101667587222
0.7205794657616489 -1.3552074899589208 -0.11543703502002542 0.15002380027762366 -0.6258384466650406 0.5612586104925723 -0.406460057176167 -0.5314975336325463 -0.38960163675315906 0.2553146954154347
0.46058153097827026 -0.561342677932822 -0.8497213052711415 1.8525880030456134 -0.8802091265653801 2.0408848543790743 -1.0491010444263948 -1.8136919134551925 0.8257576434905822 0.3699839674487798
0.01403976447121301 0.06596888825077962 -0.11219881832834075 0.08553812689109742 0.24704542575294225 0.16850864905684848 0.015294019178088696 -0.13116861200389696 0.0010606704873517905 0.0519789534518937
-0.0542092891303131 -0.5484462216447552 -0.4258534519347372 -0.6558122919465489 -1.126993754984651 2.010141170503596 0.6246416608678015 -0.5638085027736928 -0.17180672488018014 0.8319497552942661
